"GO.ID","Term","Annotated","Significant","Expected","weight01","Fisher_p","padj","Lineage","Condition","Ontology","N_focal","N_universe"
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0030554","adenyl nucleotide binding",23,0,0.13,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0032553","ribonucleotide binding",24,0,0.13,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0032555","purine ribonucleotide binding",24,0,0.13,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0032559","adenyl ribonucleotide binding",22,0,0.12,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0035639","purine ribonucleoside triphosphate binding",24,0,0.13,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0036094","small molecule binding",34,0,0.19,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0043167","ion binding",31,0,0.17,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0043168","anion binding",25,0,0.14,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0043169","cation binding",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0046872","metal ion binding",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0051082","unfolded protein binding",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0097367","carbohydrate derivative binding",26,0,0.15,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0140096","catalytic activity, acting on a protein",15,0,0.08,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0140098","catalytic activity, acting on RNA",10,0,0.06,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0140640","catalytic activity, acting on a nucleic acid",11,0,0.06,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0140657","ATP-dependent activity",6,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0180051","translation factor activity",9,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:1901265","nucleoside phosphate binding",25,0,0.14,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:1901363","heterocyclic compound binding",28,0,0.16,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,1,0.2,"0.18",0.18,1,"Asterochloris","Relaxed","MF",19,248
"GO:0008135","translation factor activity, RNA binding",10,1,0.28,"0.25",0.25,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016491","oxidoreductase activity",16,1,0.45,"0.38",0.38,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003735","structural constituent of ribosome",25,1,0.7,"0.53",0.53,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003824","catalytic activity",92,3,2.57,"0.81",0.81,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003674","molecular_function",175,5,4.89,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016874","ligase activity",12,1,0.34,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005198","structural molecule activity",25,1,0.7,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0180051","translation factor activity",10,1,0.28,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0000166","nucleotide binding",25,0,0.7,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003676","nucleic acid binding",19,0,0.53,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003677","DNA binding",8,0,0.22,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003723","RNA binding",10,0,0.28,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0003743","translation initiation factor activity",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005215","transporter activity",9,0,0.25,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005488","binding",65,0,1.82,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005515","protein binding",17,0,0.47,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005524","ATP binding",22,0,0.61,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0008168","methyltransferase activity",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0008233","peptidase activity",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.17,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016301","kinase activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016740","transferase activity",31,0,0.87,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016741","transferase activity, transferring one-carbon groups",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016757","glycosyltransferase activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,0,0.31,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,0,0.17,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016787","hydrolase activity",20,0,0.56,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016788","hydrolase activity, acting on ester bonds",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016829","lyase activity",6,0,0.17,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0016853","isomerase activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0017076","purine nucleotide binding",25,0,0.7,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0022804","active transmembrane transporter activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0022857","transmembrane transporter activity",9,0,0.25,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.14,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0030554","adenyl nucleotide binding",23,0,0.64,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0032553","ribonucleotide binding",24,0,0.67,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0032555","purine ribonucleotide binding",24,0,0.67,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0032559","adenyl ribonucleotide binding",22,0,0.61,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0035639","purine ribonucleoside triphosphate binding",24,0,0.67,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0036094","small molecule binding",34,0,0.95,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0043167","ion binding",31,0,0.87,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0043168","anion binding",25,0,0.7,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0043169","cation binding",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0046872","metal ion binding",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0051082","unfolded protein binding",7,0,0.2,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0097367","carbohydrate derivative binding",26,0,0.73,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0140096","catalytic activity, acting on a protein",15,0,0.42,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0140098","catalytic activity, acting on RNA",10,0,0.28,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0140640","catalytic activity, acting on a nucleic acid",11,0,0.31,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0140657","ATP-dependent activity",6,0,0.17,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:1901265","nucleoside phosphate binding",25,0,0.7,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:1901363","heterocyclic compound binding",28,0,0.78,"1.00",1,1,"Asterochloris","Relaxed","MF",19,248
"GO:0005575","cellular_component",101,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005622","intracellular anatomical structure",91,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005634","nucleus",28,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005694","chromosome",11,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005737","cytoplasm",25,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005840","ribosome",23,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0012505","endomembrane system",7,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0016020","membrane",15,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0031974","membrane-enclosed lumen",5,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0032991","protein-containing complex",38,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043226","organelle",72,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043227","membrane-bounded organelle",41,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043228","membraneless organelle",37,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043229","intracellular organelle",72,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043231","intracellular membrane-bounded organelle",41,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043232","intracellular membraneless organelle",37,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0043233","organelle lumen",5,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0070013","intracellular organelle lumen",5,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0110165","cellular anatomical structure",101,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0140513","nuclear protein-containing complex",8,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0140535","intracellular protein-containing complex",7,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:1902494","catalytic complex",12,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:1990234","transferase complex",6,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:1990904","ribonucleoprotein complex",5,0,0,"1",1,1,"Coccomyxa","Intensified","CC",5,244
"GO:0070013","intracellular organelle lumen",5,3,0.19,"0.00022",0.00022,0.00572,"Symbiochloris","Intensified","CC",36,244
"GO:0140513","nuclear protein-containing complex",8,2,0.31,"0.02950",0.0295,0.3835,"Symbiochloris","Intensified","CC",36,244
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,1,0.19,"0.18298",0.18298,1,"Symbiochloris","Intensified","CC",36,244
"GO:1990234","transferase complex",6,1,0.23,"0.21633",0.21633,1,"Symbiochloris","Intensified","CC",36,244
"GO:0140535","intracellular protein-containing complex",8,1,0.31,"0.27995",0.27995,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043231","intracellular membrane-bounded organelle",42,3,1.63,"0.34054",0.34054,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005694","chromosome",11,1,0.43,"0.36802",0.36802,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005737","cytoplasm",25,2,0.97,"0.49982",0.49982,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005622","intracellular anatomical structure",91,4,3.53,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0110165","cellular anatomical structure",102,4,3.96,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:1902494","catalytic complex",12,1,0.47,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043232","intracellular membraneless organelle",37,1,1.44,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043233","organelle lumen",5,3,0.19,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0032991","protein-containing complex",39,3,1.51,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0031974","membrane-enclosed lumen",5,3,0.19,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005575","cellular_component",103,4,4,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005634","nucleus",28,2,1.09,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043226","organelle",73,3,2.83,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043227","membrane-bounded organelle",42,3,1.63,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043228","membraneless organelle",37,1,1.44,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0043229","intracellular organelle",73,3,2.83,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005783","endoplasmic reticulum",5,0,0.19,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005840","ribosome",23,0,0.89,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0012505","endomembrane system",8,0,0.31,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0016020","membrane",16,0,0.62,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:1990904","ribonucleoprotein complex",5,0,0.19,"1.00000",1,1,"Symbiochloris","Intensified","CC",36,244
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,2,0.53,"0.086",0.086,1,"Trebouxia","Intensified","CC",105,245
"GO:0005622","intracellular anatomical structure",92,11,9.73,"0.368",0.368,1,"Trebouxia","Intensified","CC",105,245
"GO:0005737","cytoplasm",26,5,2.75,"0.410",0.41,1,"Trebouxia","Intensified","CC",105,245
"GO:0005783","endoplasmic reticulum",5,1,0.53,"0.435",0.435,1,"Trebouxia","Intensified","CC",105,245
"GO:1990234","transferase complex",6,1,0.63,"0.498",0.498,1,"Trebouxia","Intensified","CC",105,245
"GO:0140513","nuclear protein-containing complex",7,1,0.74,"0.554",0.554,1,"Trebouxia","Intensified","CC",105,245
"GO:0140535","intracellular protein-containing complex",8,1,0.85,"0.605",0.605,1,"Trebouxia","Intensified","CC",105,245
"GO:0043231","intracellular membrane-bounded organelle",40,5,4.23,"0.619",0.619,1,"Trebouxia","Intensified","CC",105,245
"GO:0005634","nucleus",26,3,2.75,"0.624",0.624,1,"Trebouxia","Intensified","CC",105,245
"GO:0005694","chromosome",10,1,1.06,"0.690",0.69,1,"Trebouxia","Intensified","CC",105,245
"GO:0005840","ribosome",25,2,2.64,"0.798",0.798,1,"Trebouxia","Intensified","CC",105,245
"GO:0032991","protein-containing complex",38,4,4.02,"0.802",0.802,1,"Trebouxia","Intensified","CC",105,245
"GO:0110165","cellular anatomical structure",103,11,10.89,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:1902494","catalytic complex",12,1,1.27,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0043232","intracellular membraneless organelle",38,3,4.02,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0005575","cellular_component",104,11,11,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0012505","endomembrane system",8,1,0.85,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0043226","organelle",73,7,7.72,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0043227","membrane-bounded organelle",40,5,4.23,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0043228","membraneless organelle",38,3,4.02,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0043229","intracellular organelle",73,7,7.72,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0016020","membrane",16,0,1.69,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:1990904","ribonucleoprotein complex",5,0,0.53,"1.000",1,1,"Trebouxia","Intensified","CC",105,245
"GO:0012505","endomembrane system",8,1,0.15,"0.15",0.15,1,"Asterochloris","Intensified","CC",12,248
"GO:0140513","nuclear protein-containing complex",8,1,0.15,"0.15",0.15,1,"Asterochloris","Intensified","CC",12,248
"GO:0005840","ribosome",25,1,0.47,"0.42",0.42,1,"Asterochloris","Intensified","CC",12,248
"GO:0005622","intracellular anatomical structure",94,2,1.77,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0110165","cellular anatomical structure",105,2,1.98,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043231","intracellular membrane-bounded organelle",42,1,0.79,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043232","intracellular membraneless organelle",39,1,0.74,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0032991","protein-containing complex",39,1,0.74,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005575","cellular_component",106,2,2,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005634","nucleus",28,1,0.53,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043226","organelle",75,2,1.42,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043227","membrane-bounded organelle",42,1,0.79,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043228","membraneless organelle",39,1,0.74,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043229","intracellular organelle",75,2,1.42,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005694","chromosome",11,0,0.21,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005737","cytoplasm",26,0,0.49,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005783","endoplasmic reticulum",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0016020","membrane",16,0,0.3,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0031974","membrane-enclosed lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0043233","organelle lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0070013","intracellular organelle lumen",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0140535","intracellular protein-containing complex",8,0,0.15,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:1902494","catalytic complex",12,0,0.23,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:1990234","transferase complex",6,0,0.11,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:1990904","ribonucleoprotein complex",5,0,0.09,"1.00",1,1,"Asterochloris","Intensified","CC",12,248
"GO:0140513","nuclear protein-containing complex",8,1,0.08,"0.079",0.079,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005622","intracellular anatomical structure",91,1,0.9,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0110165","cellular anatomical structure",101,1,1,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043231","intracellular membrane-bounded organelle",41,1,0.41,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0032991","protein-containing complex",38,1,0.38,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005575","cellular_component",101,1,1,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005634","nucleus",28,1,0.28,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043226","organelle",72,1,0.71,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043227","membrane-bounded organelle",41,1,0.41,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043229","intracellular organelle",72,1,0.71,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005694","chromosome",11,0,0.11,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005737","cytoplasm",25,0,0.25,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005840","ribosome",23,0,0.23,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0.05,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0012505","endomembrane system",7,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0016020","membrane",15,0,0.15,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0031974","membrane-enclosed lumen",5,0,0.05,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043228","membraneless organelle",37,0,0.37,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043232","intracellular membraneless organelle",37,0,0.37,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0043233","organelle lumen",5,0,0.05,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0070013","intracellular organelle lumen",5,0,0.05,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0140535","intracellular protein-containing complex",7,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:1902494","catalytic complex",12,0,0.12,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:1990234","transferase complex",6,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:1990904","ribonucleoprotein complex",5,0,0.05,"1.000",1,1,"Coccomyxa","Relaxed","CC",14,244
"GO:0005783","endoplasmic reticulum",5,1,0.1,"0.095",0.095,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005737","cytoplasm",25,2,0.49,"0.204",0.204,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005622","intracellular anatomical structure",91,2,1.77,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0110165","cellular anatomical structure",102,2,1.98,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043231","intracellular membrane-bounded organelle",42,1,0.82,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005575","cellular_component",103,2,2,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0012505","endomembrane system",8,1,0.16,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043226","organelle",73,1,1.42,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043227","membrane-bounded organelle",42,1,0.82,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043229","intracellular organelle",73,1,1.42,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005634","nucleus",28,0,0.54,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005694","chromosome",11,0,0.21,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005840","ribosome",23,0,0.45,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0.1,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0016020","membrane",16,0,0.31,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0031974","membrane-enclosed lumen",5,0,0.1,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0032991","protein-containing complex",39,0,0.76,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043228","membraneless organelle",37,0,0.72,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043232","intracellular membraneless organelle",37,0,0.72,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0043233","organelle lumen",5,0,0.1,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0070013","intracellular organelle lumen",5,0,0.1,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0140513","nuclear protein-containing complex",8,0,0.16,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0140535","intracellular protein-containing complex",8,0,0.16,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:1902494","catalytic complex",12,0,0.23,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:1990234","transferase complex",6,0,0.12,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:1990904","ribonucleoprotein complex",5,0,0.1,"1.000",1,1,"Symbiochloris","Relaxed","CC",16,244
"GO:0005840","ribosome",25,1,0.24,"0.24",0.24,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005622","intracellular anatomical structure",92,1,0.88,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0110165","cellular anatomical structure",103,1,0.99,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043232","intracellular membraneless organelle",38,1,0.37,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005575","cellular_component",104,1,1,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043226","organelle",73,1,0.7,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043228","membraneless organelle",38,1,0.37,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043229","intracellular organelle",73,1,0.7,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005634","nucleus",26,0,0.25,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005694","chromosome",10,0,0.1,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005737","cytoplasm",26,0,0.25,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005783","endoplasmic reticulum",5,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005852","eukaryotic translation initiation factor 3 complex",5,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0012505","endomembrane system",8,0,0.08,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0016020","membrane",16,0,0.15,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0032991","protein-containing complex",38,0,0.37,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043227","membrane-bounded organelle",40,0,0.38,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0043231","intracellular membrane-bounded organelle",40,0,0.38,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0140513","nuclear protein-containing complex",7,0,0.07,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0140535","intracellular protein-containing complex",8,0,0.08,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:1902494","catalytic complex",12,0,0.12,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:1990234","transferase complex",6,0,0.06,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:1990904","ribonucleoprotein complex",5,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","CC",7,245
"GO:0005840","ribosome",25,1,0.47,"0.42",0.42,1,"Asterochloris","Relaxed","CC",19,248
"GO:0005622","intracellular anatomical structure",94,2,1.77,"0.61",0.61,1,"Asterochloris","Relaxed","CC",19,248
