OG,Branch,K,Relaxation Parameter (K),p-value
OG0003397.json,Myr_bis,2.401856924120314,19.0019164632812,0.05493517248127677
OG0003397.json,Node2,3.187363040361943,19.0019164632812,0.05493517248127677
OG0003397.json,Node3,1.024027276757418,19.0019164632812,0.05493517248127677
OG0003397.json,Node4,1.289009889427096,19.0019164632812,0.05493517248127677
OG0003397.json,Node7,1.184624023628123,19.0019164632812,0.05493517248127677
OG0003397.json,Sym_irr,4.617745490819302,19.0019164632812,0.05493517248127677
OG0003397.json,Sym_ret,11.36245004063926,19.0019164632812,0.05493517248127677
OG0003397.json,Tre_spC0010,8.119033637101454,19.0019164632812,0.05493517248127677
OG0003400.json,Ast_eri,3.071438294709933,0.2610896991559246,0.002031683280511509
OG0003400.json,Coc_sub,8.698344371826012,0.2610896991559246,0.002031683280511509
OG0003400.json,Coc_vir,4.815303279214392,0.2610896991559246,0.002031683280511509
OG0003400.json,Myr_bis,9.067080945678372,0.2610896991559246,0.002031683280511509
OG0003400.json,Node2,1.337405897811866,0.2610896991559246,0.002031683280511509
OG0003400.json,Node3,2.359654228983655,0.2610896991559246,0.002031683280511509
OG0003400.json,Node6,1.540742157324507,0.2610896991559246,0.002031683280511509
OG0003400.json,Node9,2.337688334838047,0.2610896991559246,0.002031683280511509
OG0003400.json,Sym_irr,2.119926291127215,0.2610896991559246,0.002031683280511509
OG0003400.json,Sym_ret,4.414124268304325,0.2610896991559246,0.002031683280511509
OG0003400.json,Tre_spC0010,0.1950275635384798,0.2610896991559246,0.002031683280511509
OG0003402.json,Ast_eri,0.12970389207083,1.477469373579462,0.1359479301775418
OG0003402.json,Coc_sub,0.1358019854347052,1.477469373579462,0.1359479301775418
OG0003402.json,Coc_vir,0.1705691138310972,1.477469373579462,0.1359479301775418
OG0003402.json,Myr_bis,0.1122596245026414,1.477469373579462,0.1359479301775418
OG0003402.json,Node2,1.830405621396738,1.477469373579462,0.1359479301775418
OG0003402.json,Node3,2.107033692259269,1.477469373579462,0.1359479301775418
OG0003402.json,Node4,1.688831785810723,1.477469373579462,0.1359479301775418
OG0003402.json,Node9,2.399259280270789,1.477469373579462,0.1359479301775418
OG0003402.json,Sym_irr,0.17566934472041,1.477469373579462,0.1359479301775418
OG0003402.json,Sym_ret,0.2081682681882684,1.477469373579462,0.1359479301775418
OG0003402.json,Tre_spC0010,0.1297078361324899,1.477469373579462,0.1359479301775418
OG0003403.json,Ast_eri,3.266925291065313,1.245364855450187,0.137803905684089
OG0003403.json,Coc_sub,37.10026414205263,1.245364855450187,0.137803905684089
OG0003403.json,Coc_vir,31.34303012652177,1.245364855450187,0.137803905684089
OG0003403.json,Myr_bis,11.81543031147253,1.245364855450187,0.137803905684089
OG0003403.json,Node2,2.516175529923124,1.245364855450187,0.137803905684089
OG0003403.json,Node3,1.531875024347796,1.245364855450187,0.137803905684089
OG0003403.json,Node4,1.222509895243747,1.245364855450187,0.137803905684089
OG0003403.json,Node7,1.903225761702509,1.245364855450187,0.137803905684089
OG0003403.json,Sym_irr,1.557097938623533,1.245364855450187,0.137803905684089
OG0003403.json,Sym_ret,39.57886402927998,1.245364855450187,0.137803905684089
OG0003403.json,Tre_spC0010,13.0986831699501,1.245364855450187,0.137803905684089
OG0003404.json,Ast_eri,0.3422749991704373,1.233521765171466,0.3213041998776335
OG0003404.json,Coc_sub,0.2555085296197917,1.233521765171466,0.3213041998776335
OG0003404.json,Coc_vir,0.5564457699683664,1.233521765171466,0.3213041998776335
OG0003404.json,Myr_bis,0.3560024799044498,1.233521765171466,0.3213041998776335
OG0003404.json,Node2,0.08591950744286328,1.233521765171466,0.3213041998776335
OG0003404.json,Node3,0.3048797006324371,1.233521765171466,0.3213041998776335
OG0003404.json,Node4,0.3608637207969633,1.233521765171466,0.3213041998776335
OG0003404.json,Node7,0.4112005385375899,1.233521765171466,0.3213041998776335
OG0003404.json,Sym_irr,1.020630561664336e-07,1.233521765171466,0.3213041998776335
OG0003404.json,Sym_ret,0.3132637881256328,1.233521765171466,0.3213041998776335
OG0003404.json,Tre_spC0010,0.5375469414643409,1.233521765171466,0.3213041998776335
OG0003405.json,Ast_eri,7.830985613882356,21.6697073601169,0.0006781150697880989
OG0003405.json,Coc_sub,11.04277522312683,21.6697073601169,0.0006781150697880989
OG0003405.json,Coc_vir,4.46054276219339,21.6697073601169,0.0006781150697880989
OG0003405.json,Myr_bis,0.5624427070490189,21.6697073601169,0.0006781150697880989
OG0003405.json,Node2,3.035932797554785,21.6697073601169,0.0006781150697880989
OG0003405.json,Node3,1.960900413507978,21.6697073601169,0.0006781150697880989
OG0003405.json,Node4,1.79480931053725,21.6697073601169,0.0006781150697880989
OG0003405.json,Node7,1.972659119307648,21.6697073601169,0.0006781150697880989
OG0003405.json,Sym_irr,13.85229937906198,21.6697073601169,0.0006781150697880989
OG0003405.json,Sym_ret,11.95267487725711,21.6697073601169,0.0006781150697880989
OG0003405.json,Tre_spC0010,11.55468135821623,21.6697073601169,0.0006781150697880989
OG0003406.json,Ast_eri,0.3693372966064813,2.954903181808183,0.0628388433767475
OG0003406.json,Coc_sub,0.9696771341495755,2.954903181808183,0.0628388433767475
OG0003406.json,Coc_vir,0.9565530046008277,2.954903181808183,0.0628388433767475
OG0003406.json,Myr_bis,0.2788313022326059,2.954903181808183,0.0628388433767475
OG0003406.json,Node2,1.384167078036279,2.954903181808183,0.0628388433767475
OG0003406.json,Node3,8.792046254343987,2.954903181808183,0.0628388433767475
OG0003406.json,Node4,0.5508022193679681,2.954903181808183,0.0628388433767475
OG0003406.json,Node7,0.6977296975409094,2.954903181808183,0.0628388433767475
OG0003406.json,Sym_irr,1.333700246638341,2.954903181808183,0.0628388433767475
OG0003406.json,Sym_ret,1.114984717362307,2.954903181808183,0.0628388433767475
OG0003406.json,Tre_spC0010,0.7294287835423138,2.954903181808183,0.0628388433767475
