gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0004579,3,39.394758250753924,45.29053303059833,0.5814814814814815,0.4,0.8037037037037037,0.49074074074074076
OG0004579,4,47.279900972325095,50.349878038068454,0.585635359116022,0.430939226519337,0.6850828729281768,0.5082872928176796
OG0004579,5,53.69789401344904,54.657527519941624,0.5683060109289617,0.4371584699453552,0.6010928961748634,0.5027322404371585
OG0004579,6,51.16633105024514,51.77479746981318,0.5432432432432432,0.42162162162162165,0.6000000000000001,0.48243243243243245
OG0004580,0,43.0946297293051,46.29696465021601,0.5655172413793104,0.45517241379310347,0.693103448275862,0.5103448275862069
OG0004580,1,42.186012628870266,46.39060487272572,0.5473684210526315,0.4245614035087719,0.7543859649122807,0.4859649122807017
OG0004580,2,39.53542088282681,44.47126254223221,0.5508771929824562,0.4175438596491228,0.7649122807017543,0.4842105263157895
OG0004580,3,42.63519565091497,47.927542899992446,0.5261324041811847,0.45993031358885017,0.7804878048780488,0.4930313588850174
OG0004580,4,47.416090942229005,51.06792524541234,0.546712802768166,0.48096885813148793,0.7024221453287197,0.513840830449827
OG0004580,5,49.01259828226836,50.902085604076476,0.5644599303135889,0.445993031358885,0.6097560975609756,0.505226480836237
OG0004580,6,47.08908307285662,47.14409158786937,0.5174825174825175,0.4195804195804196,0.5874125874125874,0.46853146853146854
OG0004581,0,44.98265427836582,46.272247827383644,0.6886075949367088,0.4886075949367088,0.660759493670886,0.5886075949367088
OG0004581,1,44.16421606996492,46.299771749392946,0.6723044397463003,0.39534883720930236,0.7019027484143763,0.5338266384778013
OG0004581,2,44.30371499152765,46.270759698981074,0.6968503937007875,0.3720472440944882,0.6811023622047244,0.5344488188976378
OG0004581,3,44.56120271826742,47.224707827404615,0.6794117647058824,0.40294117647058825,0.7294117647058823,0.5411764705882354
OG0004581,4,52.765371875227764,53.104597188305846,0.64030131826742,0.4821092278719397,0.5725047080979284,0.5612052730696798
OG0004581,5,49.89718971805104,51.29577531967833,0.6688596491228069,0.5021929824561403,0.5899122807017544,0.5855263157894737
OG0004581,6,51.26506267730109,50.86993105998465,0.6305732484076434,0.416135881104034,0.6242038216560509,0.5233545647558386
OG0004584,0,42.291135376882956,46.30856937538911,0.5733333333333333,0.4,0.76,0.48666666666666664
OG0004584,1,40.31070898738802,44.30254232712643,0.5696202531645569,0.4008438818565401,0.7974683544303798,0.4852320675105485
OG0004584,2,44.33460008580816,47.98508519273173,0.597457627118644,0.423728813559322,0.75,0.510593220338983
OG0004584,3,37.92924447234654,45.18828402605852,0.6133333333333333,0.40888888888888886,0.8622222222222222,0.5111111111111111
OG0004584,4,46.69883743028625,49.28697644126924,0.5682819383259912,0.45374449339207046,0.7136563876651982,0.5110132158590308
OG0004584,5,50.878435471727784,51.39733156214832,0.5540540540540541,0.43243243243243246,0.6216216216216216,0.49324324324324326
OG0004584,6,48.55795367658069,48.33499517867796,0.4977578475336323,0.3721973094170403,0.6726457399103138,0.4349775784753363
OG0004585,0,39.86409637824433,45.875052950062916,0.603719599427754,0.4291845493562232,0.7782546494992847,0.5164520743919886
OG0004585,1,39.72754009023054,47.424342551695794,0.5917065390749601,0.4194577352472089,0.8277511961722488,0.5055821371610845
OG0004585,2,38.61654175238012,46.77915056042626,0.5684210526315789,0.4330827067669173,0.8390977443609022,0.5007518796992481
OG0004585,3,41.70416140584628,49.28297049427664,0.6304728546409807,0.44308231173380036,0.7758318739054291,0.5367775831873906
OG0004585,4,44.852652928642726,49.444320952036755,0.6065573770491803,0.42295081967213116,0.7147540983606557,0.5147540983606558
OG0004585,5,47.80549568838423,50.314706887141334,0.6031518624641834,0.43982808022922637,0.6432664756446991,0.5214899713467049
OG0004585,6,48.103383532318084,50.41361290166745,0.5809128630705395,0.4204702627939142,0.6694329183955741,0.5006915629322268
OG0004587,0,43.24935014644785,46.83268315333271,0.5764411027568922,0.3609022556390977,0.744360902255639,0.46867167919799496
OG0004587,1,43.56990019734005,48.95549608680816,0.5721649484536082,0.37371134020618557,0.7912371134020618,0.4729381443298969
OG0004587,2,42.36951285773533,47.54448752897994,0.5824742268041236,0.36340206185567014,0.7912371134020619,0.4729381443298969
OG0004587,3,40.937939252176335,46.49390738869063,0.554089709762533,0.36147757255936674,0.8047493403693932,0.4577836411609499
OG0004587,4,43.15990261199988,45.81584087267601,0.5416666666666667,0.3472222222222222,0.7472222222222222,0.4444444444444445
OG0004587,5,43.35802044591672,46.734511341839244,0.574585635359116,0.35082872928176795,0.7430939226519337,0.46270718232044195
OG0004587,6,51.75746013495433,51.3660847534887,0.5121951219512195,0.33604336043360433,0.5989159891598916,0.42411924119241196
OG0004588,0,43.59520111908931,47.791531132886305,0.5511811023622047,0.4041994750656168,0.7559055118110236,0.4776902887139108
OG0004588,1,43.32180079674141,45.321991007345204,0.478494623655914,0.4086021505376344,0.8010752688172043,0.4435483870967742
OG0004588,2,43.58817978219016,45.9488563518002,0.4946236559139785,0.4086021505376344,0.7795698924731183,0.45161290322580644
OG0004588,3,41.193526309709256,45.41418798302954,0.510752688172043,0.3817204301075269,0.8387096774193548,0.44623655913978494
OG0004588,4,44.600018477818026,46.23629836826028,0.4864864864864865,0.40540540540540543,0.7513513513513514,0.44594594594594594
OG0004588,5,46.67869225179101,46.73549336078386,0.4946236559139785,0.4086021505376344,0.6344086021505376,0.45161290322580644
OG0004588,6,46.24923523863107,45.760815253796665,0.5069124423963134,0.35944700460829493,0.6912442396313364,0.43317972350230416
OG0004590,0,46.11223868409138,49.64503880134917,0.5741626794258373,0.3708133971291866,0.729665071770335,0.47248803827751196
OG0004590,1,45.36002651756754,49.59499340404752,0.6018518518518519,0.38425925925925924,0.7337962962962963,0.4930555555555556
OG0004590,2,47.73317200168451,49.605916616026704,0.5771971496437054,0.3657957244655582,0.7102137767220902,0.4714964370546318
