OG,Branch,K,Relaxation Parameter (K),p-value
OG0003374.json,Tre_spC0010,0.2262466080416671,50,0.003835253925717597
OG0003378.json,Ast_eri,0.5354048633653044,2.324824424118934,0.0877549261784798
OG0003378.json,Coc_sub,0.794746428407143,2.324824424118934,0.0877549261784798
OG0003378.json,Coc_vir,1.365327210098746,2.324824424118934,0.0877549261784798
OG0003378.json,Myr_bis,1.082490170518515,2.324824424118934,0.0877549261784798
OG0003378.json,Node2,0.7339870084160931,2.324824424118934,0.0877549261784798
OG0003378.json,Node3,0.9333409521720517,2.324824424118934,0.0877549261784798
OG0003378.json,Node6,0.708377133555353,2.324824424118934,0.0877549261784798
OG0003378.json,Node9,0.591463537052519,2.324824424118934,0.0877549261784798
OG0003378.json,Sym_irr,0.7958431063089563,2.324824424118934,0.0877549261784798
OG0003378.json,Sym_ret,1.413539275427078,2.324824424118934,0.0877549261784798
OG0003378.json,Tre_spC0010,1.201014516738932,2.324824424118934,0.0877549261784798
OG0003379.json,Ast_eri,3.891140541666029,1.899403937841758,0.00140901801797555
OG0003379.json,Coc_sub,50,1.899403937841758,0.00140901801797555
OG0003379.json,Coc_vir,28.07247080058378,1.899403937841758,0.00140901801797555
OG0003379.json,Myr_bis,20.48258602733826,1.899403937841758,0.00140901801797555
OG0003379.json,Node2,1.761148846431189,1.899403937841758,0.00140901801797555
OG0003379.json,Node3,4.035994093943741,1.899403937841758,0.00140901801797555
OG0003379.json,Node4,2.385468598812909,1.899403937841758,0.00140901801797555
OG0003379.json,Node7,1.331606672242746,1.899403937841758,0.00140901801797555
OG0003379.json,Sym_irr,2.856653964586698,1.899403937841758,0.00140901801797555
OG0003379.json,Sym_ret,43.24008693993528,1.899403937841758,0.00140901801797555
OG0003379.json,Tre_spC0010,2.475177516961243,1.899403937841758,0.00140901801797555
OG0003380.json,Ast_eri,0.1409900882606929,0.9832176663364461,1
OG0003380.json,Coc_sub,0.1597616084272179,0.9832176663364461,1
OG0003380.json,Coc_vir,0.1416797319801079,0.9832176663364461,1
OG0003380.json,Myr_bis,0.1383785008124433,0.9832176663364461,1
OG0003380.json,Node2,1.288162963895004,0.9832176663364461,1
OG0003380.json,Node3,1.782117655852099,0.9832176663364461,1
OG0003380.json,Node4,1.076161726415654,0.9832176663364461,1
OG0003380.json,Node7,0.5179414999190869,0.9832176663364461,1
OG0003380.json,Sym_irr,0.3096056703582851,0.9832176663364461,1
OG0003380.json,Sym_ret,0.1792616150042955,0.9832176663364461,1
OG0003380.json,Tre_spC0010,0.1870137993581147,0.9832176663364461,1
OG0003381.json,Ast_eri,0.8520552131729383,2.730298716786013,0.3199451630778903
OG0003381.json,Coc_sub,1.369815337970791,2.730298716786013,0.3199451630778903
OG0003381.json,Coc_vir,0.3333569515656109,2.730298716786013,0.3199451630778903
OG0003381.json,Myr_bis,0.9886356417545461,2.730298716786013,0.3199451630778903
OG0003381.json,Node2,0.03726530751738127,2.730298716786013,0.3199451630778903
OG0003381.json,Node3,0.6056935038970188,2.730298716786013,0.3199451630778903
OG0003381.json,Node4,8.615687133093884,2.730298716786013,0.3199451630778903
OG0003381.json,Node7,0.8459022143866778,2.730298716786013,0.3199451630778903
OG0003381.json,Sym_irr,0.8046087343853997,2.730298716786013,0.3199451630778903
OG0003381.json,Sym_ret,0.9714544539668352,2.730298716786013,0.3199451630778903
OG0003381.json,Tre_spC0010,0.8693626251507692,2.730298716786013,0.3199451630778903
OG0003382.json,Ast_eri,1.329909666029403,4.118392726759883,0.003792276452671328
OG0003382.json,Coc_sub,2.47718433723636,4.118392726759883,0.003792276452671328
OG0003382.json,Coc_vir,2.252506779911675,4.118392726759883,0.003792276452671328
OG0003382.json,Myr_bis,1.268619569529611,4.118392726759883,0.003792276452671328
OG0003382.json,Node2,2.538725003581078,4.118392726759883,0.003792276452671328
OG0003382.json,Node3,46.64819326503565,4.118392726759883,0.003792276452671328
OG0003382.json,Node4,1.822974872485604,4.118392726759883,0.003792276452671328
OG0003382.json,Node7,1.183280904092656,4.118392726759883,0.003792276452671328
OG0003382.json,Sym_irr,1.085558190542314,4.118392726759883,0.003792276452671328
OG0003382.json,Sym_ret,1.912262909974703,4.118392726759883,0.003792276452671328
OG0003382.json,Tre_spC0010,1.299487567076711,4.118392726759883,0.003792276452671328
OG0003383.json,Ast_eri,1.359502439655409,0.9999658585468656,1
OG0003383.json,Coc_sub,4.596925808507046,0.9999658585468656,1
OG0003383.json,Coc_vir,0.3843631194057858,0.9999658585468656,1
OG0003383.json,Myr_bis,2.688755314861671,0.9999658585468656,1
OG0003383.json,Node2,7.483912714570301,0.9999658585468656,1
OG0003383.json,Node3,1.599084211958463,0.9999658585468656,1
OG0003383.json,Node4,1.132105286443449,0.9999658585468656,1
OG0003383.json,Node7,1.53466078039707,0.9999658585468656,1
OG0003383.json,Sym_irr,1.600086965160749,0.9999658585468656,1
OG0003383.json,Sym_ret,5.238523065936541,0.9999658585468656,1
OG0003383.json,Tre_spC0010,3.435098755108234,0.9999658585468656,1
OG0003384.json,Ast_eri,18.60865027980308,4.987228049806284,1.156457738515915e-05
OG0003384.json,Coc_sub,2.292433101591144,4.987228049806284,1.156457738515915e-05
OG0003384.json,Coc_vir,1.121819282151557,4.987228049806284,1.156457738515915e-05
OG0003384.json,Myr_bis,1.855524131291515,4.987228049806284,1.156457738515915e-05
OG0003384.json,Node2,1.203167939829037,4.987228049806284,1.156457738515915e-05
OG0003384.json,Node3,1.410625603562856,4.987228049806284,1.156457738515915e-05
OG0003384.json,Node4,1.763768943366368,4.987228049806284,1.156457738515915e-05
OG0003384.json,Node7,2.302990604015758,4.987228049806284,1.156457738515915e-05
OG0003384.json,Sym_irr,1.601298253707226,4.987228049806284,1.156457738515915e-05
OG0003384.json,Sym_ret,27.09138867946056,4.987228049806284,1.156457738515915e-05
OG0003384.json,Tre_spC0010,22.14057564912023,4.987228049806284,1.156457738515915e-05
OG0003386.json,Ast_eri,0.195105592322013,1.455201285252425,0.00317474440854526
OG0003386.json,Coc_sub,0.2626377142737883,1.455201285252425,0.00317474440854526
OG0003386.json,Coc_vir,0.2081860904502238,1.455201285252425,0.00317474440854526
OG0003386.json,Myr_bis,0.2074158212042392,1.455201285252425,0.00317474440854526
OG0003386.json,Node2,0.3915849613639631,1.455201285252425,0.00317474440854526
OG0003386.json,Node3,1.911614399175011,1.455201285252425,0.00317474440854526
OG0003386.json,Node7,0.3128874292814382,1.455201285252425,0.00317474440854526
OG0003386.json,Node8,0.1995767318353042,1.455201285252425,0.00317474440854526
OG0003386.json,Sym_irr,0.2295446280073942,1.455201285252425,0.00317474440854526
OG0003386.json,Sym_ret,0.2497495395912369,1.455201285252425,0.00317474440854526
OG0003386.json,Tre_spC0010,0.2174218537187449,1.455201285252425,0.00317474440854526
OG0003387.json,Ast_eri,0.8121019332275132,0.7192278290762926,0.7544523652371202
OG0003387.json,Coc_sub,0.6174434337198763,0.7192278290762926,0.7544523652371202
OG0003387.json,Coc_vir,0.9348143198616433,0.7192278290762926,0.7544523652371202
OG0003387.json,Myr_bis,0.8709024435720515,0.7192278290762926,0.7544523652371202
OG0003387.json,Node2,1.202541400321806,0.7192278290762926,0.7544523652371202
OG0003387.json,Node3,0.9049185901323158,0.7192278290762926,0.7544523652371202
OG0003387.json,Node4,1.908399258513553,0.7192278290762926,0.7544523652371202
OG0003387.json,Node7,0.7771644758018192,0.7192278290762926,0.7544523652371202
OG0003387.json,Sym_irr,1.248234957418564,0.7192278290762926,0.7544523652371202
OG0003387.json,Sym_ret,1.098450108356077,0.7192278290762926,0.7544523652371202
OG0003387.json,Tre_spC0010,0.8130826419151906,0.7192278290762926,0.7544523652371202
OG0003388.json,Ast_eri,1.013340522303231,1.025296153970039,0.8685264312535468
OG0003388.json,Coc_sub,1.886635796591142,1.025296153970039,0.8685264312535468
OG0003388.json,Coc_vir,1.016140176774108,1.025296153970039,0.8685264312535468
OG0003388.json,Myr_bis,0.9778030950635719,1.025296153970039,0.8685264312535468
OG0003388.json,Node2,1.938242498979389,1.025296153970039,0.8685264312535468
OG0003388.json,Node3,1.06712375853434,1.025296153970039,0.8685264312535468
OG0003388.json,Node4,1.464249024893674,1.025296153970039,0.8685264312535468
OG0003388.json,Node7,1.964136495932682,1.025296153970039,0.8685264312535468
OG0003388.json,Sym_irr,0.8714617071377062,1.025296153970039,0.8685264312535468
OG0003388.json,Sym_ret,1.558159524634045,1.025296153970039,0.8685264312535468
OG0003388.json,Tre_spC0010,1.875782282892229,1.025296153970039,0.8685264312535468
OG0003390.json,Ast_eri,1.747402405014463,1.046986308832037,0.6797519521583897
OG0003390.json,Coc_sub,23.29723954603024,1.046986308832037,0.6797519521583897
OG0003390.json,Coc_vir,17.57646428768922,1.046986308832037,0.6797519521583897
OG0003390.json,Myr_bis,3.964894390697254,1.046986308832037,0.6797519521583897
OG0003390.json,Node2,50,1.046986308832037,0.6797519521583897
OG0003390.json,Node3,2.633454404537566,1.046986308832037,0.6797519521583897
OG0003390.json,Node4,2.119457360587718,1.046986308832037,0.6797519521583897
OG0003390.json,Node7,2.115534746385524,1.046986308832037,0.6797519521583897
OG0003390.json,Sym_irr,0.3787242055319834,1.046986308832037,0.6797519521583897
OG0003390.json,Sym_ret,5.601042066690535,1.046986308832037,0.6797519521583897
OG0003390.json,Tre_spC0010,5.314890691241716,1.046986308832037,0.6797519521583897
OG0003391.json,Ast_eri,0.3178065328306523,1.344162070617799,0.3984990863585163
OG0003391.json,Coc_sub,0.8992356330139497,1.344162070617799,0.3984990863585163
OG0003391.json,Coc_vir,1.157118559491761,1.344162070617799,0.3984990863585163
OG0003391.json,Myr_bis,1.097186944682542,1.344162070617799,0.3984990863585163
OG0003391.json,Node2,0.5729913842905883,1.344162070617799,0.3984990863585163
OG0003391.json,Node3,0.3319903020400959,1.344162070617799,0.3984990863585163
OG0003391.json,Node6,0.8234818741752362,1.344162070617799,0.3984990863585163
OG0003391.json,Node9,0.5910582284148079,1.344162070617799,0.3984990863585163
OG0003391.json,Sym_irr,0.5470399214982213,1.344162070617799,0.3984990863585163
OG0003391.json,Sym_ret,0.7957360408483529,1.344162070617799,0.3984990863585163
OG0003391.json,Tre_spC0010,0.3470989173006458,1.344162070617799,0.3984990863585163
OG0003393.json,Ast_eri,0.8651090836430767,0.6992440525884301,0.05935616925269904
OG0003393.json,Coc_sub,7.445592437514256,0.6992440525884301,0.05935616925269904
OG0003393.json,Coc_vir,1.003239998748684,0.6992440525884301,0.05935616925269904
OG0003393.json,Myr_bis,0.8644647022625354,0.6992440525884301,0.05935616925269904
OG0003393.json,Node2,1.23896961151217,0.6992440525884301,0.05935616925269904
OG0003393.json,Node3,1.204786908061754,0.6992440525884301,0.05935616925269904
OG0003393.json,Node4,1.128709407514177,0.6992440525884301,0.05935616925269904
OG0003393.json,Node7,1.033662077960427,0.6992440525884301,0.05935616925269904
OG0003393.json,Sym_irr,1.144009668500114,0.6992440525884301,0.05935616925269904
OG0003393.json,Sym_ret,0.7753132692622808,0.6992440525884301,0.05935616925269904
OG0003393.json,Tre_spC0010,1.049625041356234,0.6992440525884301,0.05935616925269904
OG0003396.json,Ast_eri,1.286416083579473,2.061511992989344,0.07300157336767488
OG0003396.json,Coc_sub,1.044576716297952,2.061511992989344,0.07300157336767488
OG0003396.json,Coc_vir,0.6484521231057361,2.061511992989344,0.07300157336767488
OG0003396.json,Myr_bis,0.2477461198792997,2.061511992989344,0.07300157336767488
OG0003396.json,Node2,0.9961709972130296,2.061511992989344,0.07300157336767488
OG0003396.json,Node3,1.54627956517656,2.061511992989344,0.07300157336767488
OG0003396.json,Node4,0.787181259777598,2.061511992989344,0.07300157336767488
